,Grid_id,v1_lng,v1_lat,v2_lng,v2_lat,v3_lng,v3_lat,v4_lng,v4_lat,v5_lng,v5_lat,v6_lng,v6_lat,c_lng,c_lat,Index
8035,b90974ec19284d73,104.15871,30.56884,104.1628,30.573,104.16077,30.57865,104.15464,30.580140000000004,104.15055,30.575979999999998,104.15258,30.570320000000002,104.15667499999999,30.574488333333335,700
2020,88e0b7e48eddd6e7,104.15879,30.61523,104.16288,30.619390000000003,104.16085,30.62505,104.15471,30.62653,104.15061999999999,30.62237,104.15266,30.61672,104.15675166666665,30.620881666666673,701
1630,0ca909bab4284608,104.15886,30.661640000000002,104.16296,30.6658,104.16091999999999,30.671459999999996,104.15479,30.672940000000004,104.15069,30.668779999999998,104.15273,30.663120000000003,104.15682499999998,30.667289999999998,702
5359,2b9a38672df410ca,104.15893,30.708059999999996,104.16303,30.712229999999998,104.161,30.717879999999997,104.15486,30.719359999999998,104.15075999999999,30.715190000000003,104.1528,30.709540000000004,104.15689666666664,30.713709999999995,703
5312,7fc208ff79d67fd3,104.15901,30.754490000000004,104.16311,30.75866,104.16107,30.76431,104.15493000000001,30.7658,104.15083,30.76162,104.15287,30.75597,104.15697,30.760141666666666,704
7639,e78db84af057af55,104.15908,30.800929999999997,104.16319,30.8051,104.16115,30.81076,104.155,30.812240000000003,104.1509,30.80807,104.15294,30.80241,104.15704333333333,30.806585000000002,705
7208,cc2cee41b5a78d32,104.16069,30.532259999999997,104.16479,30.53642,104.16275,30.542070000000002,104.15663,30.54356,104.15254,30.5394,104.15456999999999,30.53375,104.15866166666667,30.53791,706
2331,44bf731778fc6c5d,104.16077,30.57865,104.16486,30.58281,104.16283,30.588459999999998,104.1567,30.58995,104.15261,30.585790000000003,104.15464,30.580140000000004,104.158735,30.5843,707
7840,7287fe5c7d4403bd,104.16085,30.62505,104.16494,30.629209999999997,104.16291,30.634859999999996,104.15677,30.63635,104.15268,30.63219,104.15471,30.62653,104.15881,30.63069833333333,708
3918,2be40671a3d81f98,104.16091999999999,30.671459999999996,104.16502,30.675620000000002,104.16298,30.681279999999997,104.15685,30.68276,104.15275,30.6786,104.15479,30.672940000000004,104.15888500000001,30.67711,709
4549,56f9153a1e45ee40,104.161,30.717879999999997,104.1651,30.72205,104.16306,30.7277,104.15692,30.729190000000003,104.15281999999999,30.72502,104.15486,30.719359999999998,104.15896,30.723533333333336,710
1746,b97ccbe435804a29,104.16107,30.76431,104.16518,30.76848,104.16314,30.774140000000003,104.15699000000001,30.77562,104.15289,30.77145,104.15493000000001,30.7658,104.15903333333334,30.769966666666665,711
6644,8553ca158376058b,104.16115,30.81076,104.16525,30.81493,104.16320999999999,30.820590000000003,104.15706999999999,30.82207,104.15296,30.817890000000002,104.155,30.812240000000003,104.15910666666666,30.816413333333333,712
6066,d784dff2af7f0100,104.16275,30.542070000000002,104.16684000000001,30.546229999999998,104.16481,30.55188,104.15869,30.55337,104.15459,30.54921,104.15663,30.54356,104.16071833333335,30.547719999999998,713
4256,88f790f5f04f19c5,104.16283,30.588459999999998,104.16691999999999,30.59262,104.16489,30.59828,104.15876,30.599759999999996,104.15467,30.5956,104.1567,30.58995,104.16079500000001,30.594111666666663,714
4395,9a41e2651354e361,104.16291,30.634859999999996,104.167,30.639029999999998,104.16497,30.644679999999997,104.15883000000001,30.64617,104.15474,30.642,104.15677,30.63635,104.16087,30.640514999999997,715
5577,151ad89f743009cf,104.16298,30.681279999999997,104.16708,30.685440000000003,104.16505,30.6911,104.15890999999999,30.69258,104.15481,30.68842,104.15685,30.68276,104.16094666666665,30.68693,716
6260,959eb0657df4d011,104.16306,30.7277,104.16716,30.73187,104.16512,30.73753,104.15898,30.739009999999997,104.15488,30.734840000000002,104.15692,30.729190000000003,104.16102000000001,30.73335666666667,717
6634,73a578c597621dee,104.16314,30.774140000000003,104.16724,30.778309999999998,104.1652,30.78397,104.15906,30.78545,104.15495,30.78128,104.15699000000001,30.77562,104.16109666666667,30.779795000000004,718
4418,09cb1e44bf02ddaf,104.16320999999999,30.820590000000003,104.16731999999999,30.824759999999998,104.16528000000001,30.83042,104.15913,30.8319,104.15503000000001,30.827720000000003,104.15706999999999,30.82207,104.16117333333334,30.826243333333334,719
6731,94546a57b20cdb98,104.16481,30.55188,104.1689,30.556040000000003,104.16686999999999,30.561690000000002,104.16074,30.56318,104.15665,30.55902,104.15869,30.55337,104.16277666666667,30.55753,720
2781,accca8f385888ed2,104.16489,30.59828,104.16898,30.60244,104.16695,30.60809,104.16082,30.609579999999998,104.15673000000001,30.605420000000002,104.15876,30.599759999999996,104.162855,30.603928333333332,721
1566,50b316a0d09d50fe,104.16497,30.644679999999997,104.16906,30.64885,104.16703000000001,30.6545,104.1609,30.655990000000003,104.1568,30.65182,104.15883000000001,30.64617,104.16293166666667,30.650335,722
2112,6ff533dd43e66749,104.16505,30.6911,104.16915,30.69527,104.16711,30.70092,104.16096999999999,30.7024,104.15687,30.698240000000002,104.15890999999999,30.69258,104.16301,30.696751666666668,723
6858,b772168488f083d0,104.16512,30.73753,104.16923,30.7417,104.16719,30.74735,104.16105,30.748829999999998,104.15694,30.744659999999996,104.15898,30.739009999999997,104.16308500000001,30.74318,724
6753,bc719a48c782c9c7,104.1652,30.78397,104.16931,30.788140000000002,104.16727,30.79379,104.16112,30.795279999999998,104.15701999999999,30.7911,104.15906,30.78545,104.16316333333332,30.789621666666665,725
6114,45ad5a81b8a8224d,104.16686999999999,30.561690000000002,104.17096,30.565859999999997,104.16893,30.571509999999996,104.1628,30.573,104.15871,30.56884,104.16074,30.56318,104.164835,30.567346666666666,726
4669,03e38ba25a4f8bd5,104.16695,30.60809,104.17105,30.61225,104.16901,30.61791,104.16288,30.619390000000003,104.15879,30.61523,104.16082,30.609579999999998,104.16491666666666,30.613741666666666,727
5693,b0d33ed23d931431,104.16703000000001,30.6545,104.17113,30.658659999999998,104.16909,30.66432,104.16296,30.6658,104.15886,30.661640000000002,104.1609,30.655990000000003,104.16499499999999,30.660151666666668,728
2392,642f582cbe13d950,104.16711,30.70092,104.17121,30.705090000000002,104.16917,30.71074,104.16303,30.712229999999998,104.15893,30.708059999999996,104.16096999999999,30.7024,104.16507,30.706573333333335,729
7265,c11222da069bc4d6,104.16719,30.74735,104.17129,30.751520000000003,104.16925,30.757179999999998,104.16311,30.75866,104.15901,30.754490000000004,104.16105,30.748829999999998,104.16515000000003,30.753005,730
2970,7ac6da1c1ea9b211,104.16727,30.79379,104.17137,30.79797,104.16933,30.803620000000002,104.16319,30.8051,104.15908,30.800929999999997,104.16112,30.795279999999998,104.16522666666667,30.79944833333333,731
6166,01e586757f65083c,104.16893,30.571509999999996,104.17302,30.575670000000002,104.17099,30.58132,104.16486,30.58281,104.16077,30.57865,104.1628,30.573,104.166895,30.577160000000003,732
271,cfeb2c94c67447d6,104.16901,30.61791,104.17311,30.62207,104.17107,30.62772,104.16494,30.629209999999997,104.16085,30.62505,104.16288,30.619390000000003,104.16697666666666,30.623558333333335,733
4689,0734d102efc65f75,104.16909,30.66432,104.17319,30.66848,104.17115,30.67414,104.16502,30.675620000000002,104.16091999999999,30.671459999999996,104.16296,30.6658,104.167055,30.669969999999996,734
2647,9be4ff4168d082d4,104.16917,30.71074,104.17327,30.714909999999996,104.17124,30.72056,104.1651,30.72205,104.161,30.717879999999997,104.16303,30.712229999999998,104.16713500000002,30.716395000000002,735
5808,1883b7e1c2a16d1b,104.16925,30.757179999999998,104.17336,30.76135,104.17132,30.767,104.16518,30.76848,104.16107,30.76431,104.16311,30.75866,104.167215,30.762829999999997,736
1741,e53f2aa37d158589,104.16933,30.803620000000002,104.17344,30.8078,104.1714,30.81345,104.16525,30.81493,104.16115,30.81076,104.16319,30.8051,104.16729333333335,30.809276666666666,737
2056,719d3ff3d107a0a5,104.17090999999999,30.53493,104.175,30.53909,104.17296999999999,30.54474,104.16684000000001,30.546229999999998,104.16275,30.542070000000002,104.16479,30.53642,104.16887666666666,30.540580000000002,738
5610,23ce1cc3a628ff83,104.17099,30.58132,104.17509,30.58548,104.17305,30.59113,104.16691999999999,30.59262,104.16283,30.588459999999998,104.16486,30.58281,104.16895666666666,30.586969999999997,739
5653,fdc9fb4c897dc02d,104.17107,30.62772,104.17517,30.631890000000002,104.17314,30.63754,104.167,30.639029999999998,104.16291,30.634859999999996,104.16494,30.629209999999997,104.16903833333333,30.633375,740
1492,926ccf463313a954,104.17115,30.67414,104.17525,30.6783,104.17322,30.68396,104.16708,30.685440000000003,104.16298,30.681279999999997,104.16502,30.675620000000002,104.16911666666668,30.67979,741
534,f207bdef83f20dab,104.17124,30.72056,104.17534,30.724729999999997,104.1733,30.730390000000003,104.16716,30.73187,104.16306,30.7277,104.1651,30.72205,104.1692,30.726216666666662,742
6596,a41ad73708f0aeb6,104.17132,30.767,104.17541999999999,30.77117,104.17338000000001,30.77683,104.16724,30.778309999999998,104.16314,30.774140000000003,104.16518,30.76848,104.16928,30.772655000000004,743
1259,7249aaa7b0e0e07b,104.1714,30.81345,104.17551,30.81762,104.17347,30.82328,104.16731999999999,30.824759999999998,104.16320999999999,30.820590000000003,104.16525,30.81493,104.16935999999998,30.819105000000004,744
6837,01d2f85dccabfd85,104.17296999999999,30.54474,104.17706,30.5489,104.17503,30.55455,104.1689,30.556040000000003,104.16481,30.55188,104.16684000000001,30.546229999999998,104.170935,30.550390000000004,745
1715,668a8a722c0aefd0,104.17305,30.59113,104.17715,30.5953,104.17511,30.60095,104.16898,30.60244,104.16489,30.59828,104.16691999999999,30.59262,104.17101666666667,30.59678666666667,746
8012,621f92c7bfd68fd2,104.17314,30.63754,104.17723000000001,30.641709999999996,104.1752,30.64736,104.16906,30.64885,104.16497,30.644679999999997,104.167,30.639029999999998,104.17110000000001,30.643194999999995,747
5469,8344f7bed9d41894,104.17322,30.68396,104.17732,30.688129999999997,104.17528,30.69378,104.16915,30.69527,104.16505,30.6911,104.16708,30.685440000000003,104.17118333333333,30.689613333333337,748
944,aa6cd8d29f01a160,104.1733,30.730390000000003,104.1774,30.73456,104.17537,30.740209999999998,104.16923,30.7417,104.16512,30.73753,104.16716,30.73187,104.17126333333333,30.73604333333334,749
6300,67b2547e426c235e,104.17338000000001,30.77683,104.17749,30.781,104.17545,30.786659999999998,104.16931,30.788140000000002,104.1652,30.78397,104.16724,30.778309999999998,104.17134499999999,30.782484999999998,750
4025,c76716a77ead16c0,104.17347,30.82328,104.17758,30.82746,104.17554,30.833109999999998,104.16939,30.834590000000002,104.16528000000001,30.83042,104.16731999999999,30.824759999999998,104.17143,30.828936666666664,751
3215,2e9b36f7a6e8627b,104.17503,30.55455,104.17912,30.558709999999998,104.17709,30.56437,104.17096,30.565859999999997,104.16686999999999,30.561690000000002,104.1689,30.556040000000003,104.172995,30.560203333333334,752
4710,acb9a180325be185,104.17511,30.60095,104.17921,30.605109999999996,104.17718,30.610770000000002,104.17105,30.61225,104.16695,30.60809,104.16898,30.60244,104.17308000000001,30.606601666666666,753
7301,edbc9835e03eabe4,104.1752,30.64736,104.1793,30.65152,104.17726,30.65718,104.17113,30.658659999999998,104.16703000000001,30.6545,104.16906,30.64885,104.17316333333333,30.653011666666668,754
8160,58beb238a84d91ed,104.17528,30.69378,104.17938000000001,30.69795,104.17735,30.7036,104.17121,30.705090000000002,104.16711,30.70092,104.16915,30.69527,104.17324666666666,30.699434999999998,755
688,0ee8b42b5af24802,104.17537,30.740209999999998,104.17947,30.74438,104.17743,30.750040000000002,104.17129,30.751520000000003,104.16719,30.74735,104.16923,30.7417,104.17333,30.745866666666668,756
3865,6d0cd1b1739a1b0e,104.17545,30.786659999999998,104.17956,30.79083,104.17752,30.79648,104.17137,30.79797,104.16727,30.79379,104.16931,30.788140000000002,104.17341333333333,30.792311666666667,757
2133,32c7ebf4f4190ab9,104.17709,30.56437,104.18119,30.56853,104.17915,30.57418,104.17302,30.575670000000002,104.16893,30.571509999999996,104.17096,30.565859999999997,104.17505666666669,30.570019999999996,758
5012,c577625aa9692420,104.17718,30.610770000000002,104.18127,30.614929999999998,104.17924000000001,30.62058,104.17311,30.62207,104.16901,30.61791,104.17105,30.61225,104.17514333333334,30.616418333333332,759
5047,1549e920371041ac,104.17726,30.65718,104.18136,30.661340000000003,104.17933000000001,30.667,104.17319,30.66848,104.16909,30.66432,104.17113,30.658659999999998,104.17522666666666,30.66283,760
3966,e258643339fafa6e,104.17735,30.7036,104.18145,30.70777,104.17941,30.713420000000003,104.17327,30.714909999999996,104.16917,30.71074,104.17121,30.705090000000002,104.17530999999998,30.709255,761
1214,a7b671a8cce2698a,104.17743,30.750040000000002,104.18154,30.754209999999997,104.1795,30.759859999999996,104.17336,30.76135,104.16925,30.757179999999998,104.17129,30.751520000000003,104.175395,30.75569333333333,762
3015,80c7d26ffcbabaab,104.17752,30.79648,104.18163,30.800659999999997,104.17959,30.806309999999996,104.17344,30.8078,104.16933,30.803620000000002,104.17137,30.79797,104.17548,30.802139999999998,763
2918,0f501b9ca5c5b30a,104.17915,30.57418,104.18325,30.57834,104.18121,30.583990000000004,104.17509,30.58548,104.17099,30.58132,104.17302,30.575670000000002,104.17711833333333,30.57983,764
3098,d35a9b4f14f8b986,104.17924000000001,30.62058,104.18334,30.62475,104.1813,30.6304,104.17517,30.631890000000002,104.17107,30.62772,104.17311,30.62207,104.177205,30.626235000000005,765
6125,feff7ef1c36e0376,104.17933000000001,30.667,104.18343,30.671159999999997,104.18139000000001,30.676820000000003,104.17525,30.6783,104.17115,30.67414,104.17319,30.66848,104.17728999999999,30.67265,766
2764,61d7f41523f8183f,104.17941,30.713420000000003,104.18352,30.71759,104.18148000000001,30.72325,104.17534,30.724729999999997,104.17124,30.72056,104.17327,30.714909999999996,104.17737666666666,30.719076666666666,767
6840,b9e8fb191c040d88,104.1795,30.759859999999996,104.1836,30.764029999999998,104.18157,30.76969,104.17541999999999,30.77117,104.17132,30.767,104.17336,30.76135,104.17746166666666,30.765516666666667,768
714,77a5fd6851636a52,104.17959,30.806309999999996,104.18369,30.81049,104.18166,30.81614,104.17551,30.81762,104.1714,30.81345,104.17344,30.8078,104.17754833333333,30.81196833333333,769
443,3c1d241d70fcf4e3,104.18113000000001,30.5376,104.18522,30.541759999999996,104.18319,30.54741,104.17706,30.5489,104.17296999999999,30.54474,104.175,30.53909,104.17909499999998,30.54325,770
1705,119ce3b246ad216b,104.18121,30.583990000000004,104.18531,30.58815,104.18328000000001,30.593809999999998,104.17715,30.5953,104.17305,30.59113,104.17509,30.58548,104.17918166666665,30.58964333333333,771
2687,342465c081a62b53,104.1813,30.6304,104.1854,30.634559999999997,104.18337,30.640220000000003,104.17723000000001,30.641709999999996,104.17314,30.63754,104.17517,30.631890000000002,104.17926833333333,30.636053333333333,772
7285,ffe9b577fb1f6481,104.18139000000001,30.676820000000003,104.18549,30.680979999999998,104.18346,30.68664,104.17732,30.688129999999997,104.17322,30.68396,104.17525,30.6783,104.179355,30.682471666666668,773
1076,3b13595939ba41b9,104.18148000000001,30.72325,104.18558,30.727420000000002,104.18355,30.73307,104.1774,30.73456,104.1733,30.730390000000003,104.17534,30.724729999999997,104.17944166666668,30.728903333333335,774
5771,07dcdc1cff3bc263,104.18157,30.76969,104.18567,30.77386,104.18363000000001,30.77952,104.17749,30.781,104.17338000000001,30.77683,104.17541999999999,30.77117,104.17952666666667,30.775345,775
5166,263f72924b83f561,104.18166,30.81614,104.18576,30.820320000000002,104.18372,30.82597,104.17758,30.82746,104.17347,30.82328,104.17551,30.81762,104.17961666666666,30.821798333333334,776
3761,f570d558b025e3ae,104.18319,30.54741,104.18728,30.55157,104.18525,30.55722,104.17912,30.558709999999998,104.17503,30.55455,104.17706,30.5489,104.181155,30.553060000000002,777
7161,64b0573de4b7bfcc,104.18328000000001,30.593809999999998,104.18737,30.59797,104.18534,30.603620000000003,104.17921,30.605109999999996,104.17511,30.60095,104.17715,30.5953,104.18124333333333,30.599460000000004,778
5434,82eb2312ad9113f0,104.18337,30.640220000000003,104.18746999999999,30.644379999999998,104.18543000000001,30.65004,104.1793,30.65152,104.1752,30.64736,104.17723000000001,30.641709999999996,104.18133333333333,30.645871666666665,779
7655,ca4e17e19886f6c9,104.18346,30.68664,104.18755999999999,30.69081,104.18552,30.69646,104.17938000000001,30.69795,104.17528,30.69378,104.17732,30.688129999999997,104.18142,30.692295,780
4919,7c95d88f0517b587,104.18355,30.73307,104.18765,30.737240000000003,104.18561,30.7429,104.17947,30.74438,104.17537,30.740209999999998,104.1774,30.73456,104.18150833333334,30.738726666666665,781
5211,2082fa25de91d7b8,104.18363000000001,30.77952,104.18774,30.783690000000004,104.1857,30.78935,104.17956,30.79083,104.17545,30.786659999999998,104.17749,30.781,104.181595,30.785175,782
259,57b93a3a454e02f7,104.18525,30.55722,104.18935,30.56138,104.18731,30.567040000000002,104.18119,30.56853,104.17709,30.56437,104.17912,30.558709999999998,104.18321833333334,30.562875000000002,783
5109,338f67a8866cd310,104.18534,30.603620000000003,104.18944,30.60779,104.1874,30.61344,104.18127,30.614929999999998,104.17718,30.610770000000002,104.17921,30.605109999999996,104.18330666666667,30.609276666666663,784
5011,636ca81ba94c7710,104.18543000000001,30.65004,104.18953,30.6542,104.1875,30.65986,104.18136,30.661340000000003,104.17726,30.65718,104.1793,30.65152,104.18339666666667,30.655690000000003,785
4214,97dec8a17f363139,104.18552,30.69646,104.18961999999999,30.70063,104.18759,30.70628,104.18145,30.70777,104.17735,30.7036,104.17938000000001,30.69795,104.183485,30.702114999999996,786
7763,cb3b92042a98a4ce,104.18561,30.7429,104.18972,30.74707,104.18768,30.75272,104.18154,30.754209999999997,104.17743,30.750040000000002,104.17947,30.74438,104.183575,30.748553333333334,787
5040,6a56e02cfc230303,104.1857,30.78935,104.18981,30.79352,104.18777,30.79917,104.18163,30.800659999999997,104.17752,30.79648,104.17956,30.79083,104.183665,30.795001666666664,788
4771,31d8d28345f265be,104.18731,30.567040000000002,104.19141,30.5712,104.18938,30.57685,104.18325,30.57834,104.17915,30.57418,104.18119,30.56853,104.18528166666665,30.572690000000005,789
2094,63c41ae4cbee8925,104.1874,30.61344,104.1915,30.6176,104.18947,30.62326,104.18334,30.62475,104.17924000000001,30.62058,104.18127,30.614929999999998,104.18536999999999,30.61909333333333,790
1435,1004f504809272de,104.1875,30.65986,104.1916,30.66402,104.18956,30.66968,104.18343,30.671159999999997,104.17933000000001,30.667,104.18136,30.661340000000003,104.18546333333335,30.66551,791
7151,ff6e5bd1a65183b6,104.18759,30.70628,104.19169000000001,30.71045,104.18966,30.716109999999997,104.18352,30.71759,104.17941,30.713420000000003,104.18145,30.70777,104.18555333333335,30.71193666666667,792
7963,894cad834b0e00f0,104.18768,30.75272,104.19179,30.756890000000002,104.18975,30.76255,104.1836,30.764029999999998,104.1795,30.759859999999996,104.18154,30.754209999999997,104.18564333333335,30.758376666666667,793
2324,e3db6bd3e0efc789,104.18777,30.79917,104.19188,30.80335,104.18984,30.809,104.18369,30.81049,104.17959,30.806309999999996,104.18163,30.800659999999997,104.18573333333335,30.80483,794
6458,980bcdde1418b023,104.18928000000001,30.53045,104.19338,30.534609999999997,104.19135,30.54027,104.18522,30.541759999999996,104.18113000000001,30.5376,104.18316,30.53195,104.18725333333335,30.536106666666665,795
6971,b2b3c8dee2c369d3,104.18938,30.57685,104.19346999999999,30.58101,104.19144,30.58666,104.18531,30.58815,104.18121,30.583990000000004,104.18325,30.57834,104.18734333333335,30.5825,796
3454,81c428cd2a08224e,104.18947,30.62326,104.19357,30.62742,104.19153,30.63307,104.1854,30.634559999999997,104.1813,30.6304,104.18334,30.62475,104.18743500000001,30.62891,797
1912,799f8d2148e7e8a4,104.18956,30.66968,104.19366,30.673840000000002,104.19163,30.6795,104.18549,30.680979999999998,104.18139000000001,30.676820000000003,104.18343,30.671159999999997,104.18752666666667,30.67533,798
7253,9e7b5ed6c6ca04dd,104.18966,30.716109999999997,104.19376,30.72028,104.19171999999999,30.725929999999998,104.18558,30.727420000000002,104.18148000000001,30.72325,104.18352,30.71759,104.18762,30.72176333333333,799
7892,05327624f2eae58a,104.18975,30.76255,104.19386,30.76672,104.19181999999999,30.77238,104.18567,30.77386,104.18157,30.76969,104.1836,30.764029999999998,104.18771166666666,30.768205,800
6100,7f0cc0e4bacef2d8,104.18984,30.809,104.19395,30.81318,104.19191,30.81883,104.18576,30.820320000000002,104.18166,30.81614,104.18369,30.81049,104.18780166666666,30.814660000000003,801
6931,13809dc142c75d00,104.19135,30.54027,104.19544,30.54443,104.19341,30.550079999999998,104.18728,30.55157,104.18319,30.54741,104.18522,30.541759999999996,104.18931499999998,30.545919999999995,802
3360,208a9f4c4bc1c42c,104.19144,30.58666,104.19554000000001,30.59083,104.19351,30.59648,104.18737,30.59797,104.18328000000001,30.593809999999998,104.18531,30.58815,104.18940833333333,30.592316666666665,803
1186,16d104dfc6f7d8d7,104.19153,30.63307,104.19563000000001,30.637240000000002,104.1936,30.64289,104.18746999999999,30.644379999999998,104.18337,30.640220000000003,104.1854,30.634559999999997,104.1895,30.638726666666667,804
7842,d5b4ad88b3e16457,104.19163,30.6795,104.19573000000001,30.683659999999996,104.1937,30.689320000000002,104.18755999999999,30.69081,104.18346,30.68664,104.18549,30.680979999999998,104.18959499999998,30.68515166666667,805
2850,4877afc0f8f8fc01,104.19171999999999,30.725929999999998,104.19583,30.7301,104.19379,30.73576,104.18765,30.737240000000003,104.18355,30.73307,104.18558,30.727420000000002,104.18968666666666,30.73158666666667,806
1708,20be858e06ee6721,104.19181999999999,30.77238,104.19592,30.77655,104.19389,30.78221,104.18774,30.783690000000004,104.18363000000001,30.77952,104.18567,30.77386,104.18977833333334,30.778035,807
8114,4c0865213d634164,104.19191,30.81883,104.19601999999999,30.823009999999996,104.19398000000001,30.828670000000002,104.18783,30.83015,104.18372,30.82597,104.18576,30.820320000000002,104.18986999999998,30.82449166666667,808
2736,b8e4df73d507811c,104.19341,30.550079999999998,104.19751,30.554240000000004,104.19547,30.559890000000003,104.18935,30.56138,104.18525,30.55722,104.18728,30.55157,104.19137833333333,30.555729999999997,809
4167,5f70d0fd59e71b8b,104.19351,30.59648,104.1976,30.600640000000002,104.19556999999999,30.6063,104.18944,30.60779,104.18534,30.603620000000003,104.18737,30.59797,104.19147166666666,30.602133333333338,810
5662,513816d948c24316,104.1936,30.64289,104.1977,30.647059999999996,104.19566999999999,30.65271,104.18953,30.6542,104.18543000000001,30.65004,104.18746999999999,30.644379999999998,104.19156666666667,30.648546666666665,811
503,5c331d6f6d5495a3,104.1937,30.689320000000002,104.1978,30.69349,104.19575999999999,30.699140000000003,104.18961999999999,30.70063,104.18552,30.69646,104.18755999999999,30.69081,104.19166,30.694975,812
6082,dda74f02c2774720,104.19379,30.73576,104.1979,30.739929999999998,104.19586,30.74558,104.18972,30.74707,104.18561,30.7429,104.18765,30.737240000000003,104.191755,30.741413333333337,813
7814,58997d6a9279c4a3,104.19389,30.78221,104.198,30.786379999999998,104.19596,30.79203,104.18981,30.79352,104.1857,30.78935,104.18774,30.783690000000004,104.19184999999999,30.787863333333334,814
1422,5f40384ff889cd46,104.19547,30.559890000000003,104.19957,30.56405,104.19754,30.5697,104.19141,30.5712,104.18731,30.567040000000002,104.18935,30.56138,104.19344166666667,30.565543333333334,815
3717,f2ea1c7b87e5a3ff,104.19556999999999,30.6063,104.19967,30.610459999999996,104.19764,30.61611,104.1915,30.6176,104.1874,30.61344,104.18944,30.60779,104.19353666666667,30.611949999999997,816
6443,ab924e686d5dad1c,104.19566999999999,30.65271,104.19977,30.656879999999997,104.19773,30.66253,104.1916,30.66402,104.1875,30.65986,104.18953,30.6542,104.19363333333332,30.65836666666667,817
8281,5ea2696b91278f1d,104.19575999999999,30.699140000000003,104.19986999999999,30.70331,104.19783000000001,30.70897,104.19169000000001,30.71045,104.18759,30.70628,104.18961999999999,30.70063,104.19372666666665,30.704796666666667,818
5741,f424c907fb5fdf56,104.19586,30.74558,104.19997,30.74975,104.19793,30.755409999999998,104.19179,30.756890000000002,104.18768,30.75272,104.18972,30.74707,104.19382499999999,30.751236666666667,819
3529,6507b0b015772c85,104.19596,30.79203,104.20007,30.79621,104.19803,30.801859999999998,104.19188,30.80335,104.18777,30.79917,104.18981,30.79352,104.19391999999999,30.79769,820
3564,f404e12e1eeced27,104.19754,30.5697,104.20164,30.57387,104.1996,30.579520000000002,104.19346999999999,30.58101,104.18938,30.57685,104.19141,30.5712,104.19550666666667,30.575358333333337,821
75,fd6585e33b158be3,104.19764,30.61611,104.20174,30.620279999999998,104.1997,30.62593,104.19357,30.62742,104.18947,30.62326,104.1915,30.6176,104.19560333333334,30.62176666666667,822
4209,def3a897f8f65b11,104.19773,30.66253,104.20184,30.6667,104.1998,30.67235,104.19366,30.673840000000002,104.18956,30.66968,104.1916,30.66402,104.19569833333334,30.668186666666667,823
1843,22dcbdaab5c2b2a7,104.19783000000001,30.70897,104.20194000000001,30.71313,104.1999,30.718790000000002,104.19376,30.72028,104.18966,30.716109999999997,104.19169000000001,30.71045,104.19579666666665,30.71462166666667,824
7702,d6c21eaa0cab8156,104.19793,30.755409999999998,104.20204,30.75958,104.2,30.765240000000002,104.19386,30.76672,104.18975,30.76255,104.19179,30.756890000000002,104.195895,30.761065000000002,825
2345,e36139e53df9cc71,104.19803,30.801859999999998,104.20214,30.806040000000003,104.2001,30.811690000000002,104.19395,30.81318,104.18984,30.809,104.19188,30.80335,104.19599,30.80752,826
5600,901e130fa03188e9,104.1995,30.53312,104.2036,30.53728,104.20156999999999,30.54293,104.19544,30.54443,104.19135,30.54027,104.19338,30.534609999999997,104.19747333333333,30.538773333333328,827
8275,caa3d3791eebfd4a,104.1996,30.579520000000002,104.2037,30.583679999999998,104.20167,30.589340000000004,104.19554000000001,30.59083,104.19144,30.58666,104.19346999999999,30.58101,104.19757,30.585173333333334,828
8101,6ab1887e4e1be87b,104.1998,30.67235,104.2039,30.67652,104.20187,30.68218,104.19573000000001,30.683659999999996,104.19163,30.6795,104.19366,30.673840000000002,104.197765,30.678008333333334,829
5841,daa376d637cfefc5,104.1999,30.718790000000002,104.20401,30.722959999999997,104.20196999999999,30.728609999999996,104.19583,30.7301,104.19171999999999,30.725929999999998,104.19376,30.72028,104.197865,30.724445,830
2328,a5a76a897873b970,104.2,30.765240000000002,104.20411,30.769409999999997,104.20206999999999,30.775059999999996,104.19592,30.77655,104.19181999999999,30.77238,104.19386,30.76672,104.19796333333333,30.77089333333333,831
428,b7085a5d8d394e58,104.2001,30.811690000000002,104.20421,30.81587,104.20217,30.82153,104.19601999999999,30.823009999999996,104.19191,30.81883,104.19395,30.81318,104.19806,30.817351666666664,832
497,0c196347357fa044,104.20156999999999,30.54293,104.20566,30.54709,104.20363,30.55275,104.19751,30.554240000000004,104.19341,30.550079999999998,104.19544,30.54443,104.19953666666665,30.54858666666667,833
4365,13f10e96eb891ceb,104.20167,30.589340000000004,104.20577,30.5935,104.20373000000001,30.59915,104.1976,30.600640000000002,104.19351,30.59648,104.19554000000001,30.59083,104.19963666666666,30.59499,834
464,a3d53e5ffe0e8991,104.20177,30.63575,104.20586999999999,30.639909999999997,104.20384,30.645570000000003,104.1977,30.647059999999996,104.1936,30.64289,104.19563000000001,30.637240000000002,104.19973500000002,30.641403333333333,835
3517,a968854b8c738896,104.20187,30.68218,104.20597,30.68634,104.20394,30.692,104.1978,30.69349,104.1937,30.689320000000002,104.19573000000001,30.683659999999996,104.19983500000001,30.687831666666668,836
2943,4bd0daed2a880f5f,104.20196999999999,30.728609999999996,104.20608,30.732779999999998,104.20404,30.73844,104.1979,30.739929999999998,104.19379,30.73576,104.19583,30.7301,104.199935,30.73427,837
